City|State|Zipcode|Latitude|Longitude
Atlanta|GA|30103|34.3678|-84.9222
Atlanta|GA|30106|33.8351|-84.6286
Atlanta|GA|30107|34.3363|-84.3511
Atlanta|GA|30108|33.5335|-85.2598
Atlanta|GA|30110|33.7351|-85.1344
Atlanta|GA|30113|33.8507|-85.1897
Atlanta|GA|30114|34.2450|-84.5248
Atlanta|GA|30115|34.2055|-84.3990
Atlanta|GA|30116|33.5538|-85.0160
Atlanta|GA|30117|33.5833|-85.1319
Atlanta|GA|30120|34.1684|-84.8589
Atlanta|GA|30121|34.2091|-84.7761
Atlanta|GA|30122|33.7592|-84.6387
Atlanta|GA|30126|33.8157|-84.5517
Atlanta|GA|30127|33.8758|-84.6955
Atlanta|GA|30132|33.9912|-84.8626
Atlanta|GA|30134|33.7746|-84.7805
Atlanta|GA|30135|33.6692|-84.7510
Atlanta|GA|30137|34.1237|-84.7620
Atlanta|GA|30139|34.4330|-84.7127
Atlanta|GA|30141|33.8624|-84.7721
Atlanta|GA|30143|34.4554|-84.4424
Atlanta|GA|30144|34.0374|-84.5925
Atlanta|GA|30145|34.2424|-84.9786
Atlanta|GA|30148|34.4618|-84.2628
Atlanta|GA|30152|33.9934|-84.6448
Atlanta|GA|30153|33.9842|-85.0477
Atlanta|GA|30157|33.8871|-84.8742
Atlanta|GA|30168|33.7840|-84.5881
Atlanta|GA|30170|33.4268|-85.1730
Atlanta|GA|30171|34.3640|-84.7361
Atlanta|GA|30175|34.5494|-84.5300
Atlanta|GA|30176|33.7774|-85.3070
Atlanta|GA|30177|34.4575|-84.3029
Atlanta|GA|30178|34.1134|-84.9722
Atlanta|GA|30179|33.7837|-85.0219
Atlanta|GA|30180|33.7219|-84.9198
Atlanta|GA|30182|33.6593|-85.2442
Atlanta|GA|30183|34.3374|-84.5966
Atlanta|GA|30184|34.2641|-84.7168
Atlanta|GA|30185|33.5183|-84.9127
Atlanta|GA|30187|33.6612|-84.8541
Atlanta|GA|30188|34.1187|-84.4542
Atlanta|GA|30189|34.1275|-84.5712
Atlanta|GA|30204|33.0491|-84.1295
Atlanta|GA|30205|33.2661|-84.4680
Atlanta|GA|30206|33.0959|-84.4646
Atlanta|GA|30213|33.5838|-84.6214
Atlanta|GA|30214|33.4828|-84.4873
Atlanta|GA|30215|33.3873|-84.4572
Atlanta|GA|30216|33.2418|-83.8858
Atlanta|GA|30217|33.2834|-85.1243
Atlanta|GA|30218|33.1391|-84.5814
Atlanta|GA|30220|33.2291|-84.8253
Atlanta|GA|30222|33.0482|-84.7497
Atlanta|GA|30223|33.2867|-84.2765
Atlanta|GA|30224|33.2062|-84.2503
Atlanta|GA|30228|33.4034|-84.3028
Atlanta|GA|30230|33.1537|-84.9133
Atlanta|GA|30233|33.2970|-83.9803
Atlanta|GA|30234|33.3281|-84.0222
Atlanta|GA|30236|33.5182|-84.3208
Atlanta|GA|30238|33.4948|-84.3818
Atlanta|GA|30248|33.3505|-84.1049
Atlanta|GA|30251|33.1906|-84.7021
Atlanta|GA|30252|33.4687|-84.0624
Atlanta|GA|30253|33.4471|-84.1822
Atlanta|GA|30256|33.0135|-84.3163
Atlanta|GA|30257|33.1449|-84.1709
Atlanta|GA|30258|32.9976|-84.4671
Atlanta|GA|30259|33.2650|-84.7425
Atlanta|GA|30260|33.5837|-84.3303
Atlanta|GA|30263|33.3855|-84.8618
Atlanta|GA|30265|33.4162|-84.7067
Atlanta|GA|30268|33.5423|-84.7236
Atlanta|GA|30269|33.3946|-84.5710
Atlanta|GA|30273|33.5837|-84.2722
Atlanta|GA|30274|33.5551|-84.4005
Atlanta|GA|30276|33.2728|-84.5849
Atlanta|GA|30277|33.3810|-84.6466
Atlanta|GA|30281|33.5628|-84.1927
Atlanta|GA|30288|33.6532|-84.3268
Atlanta|GA|30290|33.4762|-84.5885
Atlanta|GA|30291|33.5715|-84.5408
Atlanta|GA|30292|33.1568|-84.3920
Atlanta|GA|30293|32.9823|-84.6031
Atlanta|GA|30294|33.6389|-84.2604
Atlanta|GA|30295|33.0940|-84.3081
Atlanta|GA|30296|33.5579|-84.4425
Atlanta|GA|30297|33.6147|-84.3661
Atlanta|GA|30303|33.7531|-84.3898
Atlanta|GA|30305|33.8350|-84.3889
Atlanta|GA|30306|33.7888|-84.3516
Atlanta|GA|30307|33.7708|-84.3340
Atlanta|GA|30308|33.7710|-84.3779
Atlanta|GA|30309|33.7980|-84.3884
Atlanta|GA|30310|33.7278|-84.4261
Atlanta|GA|30311|33.7233|-84.4746
Atlanta|GA|30312|33.7445|-84.3759
Atlanta|GA|30313|33.7630|-84.3975
Atlanta|GA|30314|33.7575|-84.4315
Atlanta|GA|30315|33.7008|-84.3805
Atlanta|GA|30316|33.7128|-84.3331
Atlanta|GA|30317|33.7494|-84.3149
Atlanta|GA|30318|33.7923|-84.4478
Atlanta|GA|30319|33.8789|-84.3359
Atlanta|GA|30322|33.7963|-84.3251
Atlanta|GA|30324|33.8199|-84.3571
Atlanta|GA|30326|33.8495|-84.3625
Atlanta|GA|30327|33.8682|-84.4238
Atlanta|GA|30328|33.9330|-84.3852
Atlanta|GA|30329|33.8260|-84.3232
Atlanta|GA|30330|33.7071|-84.4354
Atlanta|GA|30331|33.7058|-84.5440
Atlanta|GA|30336|33.7407|-84.5640
Atlanta|GA|30337|33.6404|-84.4498
Atlanta|GA|30338|33.9437|-84.3179
Atlanta|GA|30339|33.8764|-84.4633
Atlanta|GA|30340|33.8983|-84.2513
Atlanta|GA|30341|33.8875|-84.2902
Atlanta|GA|30342|33.8824|-84.3745
Atlanta|GA|30344|33.6736|-84.4631
Atlanta|GA|30345|33.8504|-84.2836
Atlanta|GA|30346|33.9238|-84.3383
Atlanta|GA|30349|33.6238|-84.5305
Atlanta|GA|30350|33.9795|-84.3331
Atlanta|GA|30354|33.6602|-84.3862
Atlanta|GA|30360|33.9342|-84.2722
Atlanta|GA|30518|34.1306|-84.0266
Atlanta|GA|30519|34.0905|-83.9333
Atlanta|GA|30534|34.4406|-84.1538
Atlanta|GA|30548|34.0902|-83.7479
Atlanta|GA|30620|33.9255|-83.7582
Atlanta|GA|30641|33.7766|-83.5651
Atlanta|GA|30655|33.7797|-83.6945
Atlanta|GA|30656|33.8625|-83.7165
Atlanta|GA|30666|33.9574|-83.5839
Atlanta|GA|30680|33.9971|-83.7012
Atlanta|GA|31064|33.2892|-83.7030
Atlanta|GA|31085|33.4175|-83.6238
Atlanta|GA|31816|32.8823|-84.5879
Atlanta|GA|31830|32.9007|-84.7534
Auburn|CA|95603|38.9160|-121.0795
Auburn|CA|95650|38.8111|-121.1688
Auburn|CA|95658|38.8783|-121.1512
Auburn|CA|95663|38.8560|-121.1836
Auburn|CA|95703|38.9863|-120.9956
Auburn|CA|95722|39.0020|-121.0304
Austin|TX|76511|30.8002|-97.4289
Austin|TX|76527|30.8251|-97.7935
Austin|TX|76530|30.7168|-97.4271
Austin|TX|76537|30.8069|-97.6100
Austin|TX|76574|30.5859|-97.3879
Austin|TX|78602|30.1230|-97.3193
Austin|TX|78610|30.0788|-97.8505
Austin|TX|78612|30.0931|-97.4895
Austin|TX|78613|30.5071|-97.8168
Austin|TX|78615|30.4603|-97.3588
Austin|TX|78616|29.8913|-97.5393
Austin|TX|78617|30.1468|-97.6012
Austin|TX|78619|30.1082|-98.0435
Austin|TX|78620|30.2213|-98.1328
Austin|TX|78621|30.3089|-97.3798
Austin|TX|78626|30.6587|-97.6004
Austin|TX|78628|30.6853|-97.7508
Austin|TX|78633|30.7379|-97.7595
Austin|TX|78634|30.5536|-97.5406
Austin|TX|78640|29.9937|-97.8271
Austin|TX|78641|30.5547|-97.9121
Austin|TX|78642|30.6896|-97.9369
Austin|TX|78644|29.8826|-97.6683
Austin|TX|78645|30.4464|-97.9694
Austin|TX|78648|29.7046|-97.6379
Austin|TX|78652|30.1369|-97.8552
Austin|TX|78653|30.3382|-97.5238
Austin|TX|78655|29.8148|-97.7927
Austin|TX|78656|29.8863|-97.8269
Austin|TX|78659|30.1983|-97.1086
Austin|TX|78660|30.4448|-97.5960
Austin|TX|78662|29.9540|-97.4407
Austin|TX|78664|30.5229|-97.6447
Austin|TX|78665|30.5413|-97.6469
Austin|TX|78666|29.8830|-97.9810
Austin|TX|78669|30.4229|-98.0909
Austin|TX|78676|30.0369|-98.1426
Austin|TX|78681|30.5222|-97.7208
Austin|TX|78701|30.2704|-97.7423
Austin|TX|78702|30.2632|-97.7147
Austin|TX|78703|30.2916|-97.7652
Austin|TX|78704|30.2435|-97.7656
Austin|TX|78705|30.2924|-97.7386
Austin|TX|78712|30.2848|-97.7328
Austin|TX|78717|30.4920|-97.7697
Austin|TX|78719|30.1403|-97.6730
Austin|TX|78721|30.2692|-97.6836
Austin|TX|78722|30.2893|-97.7156
Austin|TX|78723|30.3038|-97.6862
Austin|TX|78724|30.2963|-97.6120
Austin|TX|78725|30.2379|-97.6093
Austin|TX|78726|30.4293|-97.8420
Austin|TX|78727|30.4299|-97.7192
Austin|TX|78728|30.4529|-97.6879
Austin|TX|78729|30.4584|-97.7579
Austin|TX|78730|30.3642|-97.8369
Austin|TX|78731|30.3462|-97.7678
Austin|TX|78732|30.3777|-97.8929
Austin|TX|78733|30.3239|-97.8931
Austin|TX|78734|30.3808|-97.9458
Austin|TX|78735|30.2661|-97.8665
Austin|TX|78736|30.2598|-97.9627
Austin|TX|78737|30.1762|-97.9589
Austin|TX|78738|30.3181|-98.0045
Austin|TX|78739|30.1789|-97.8890
Austin|TX|78741|30.2304|-97.7146
Austin|TX|78742|30.2434|-97.6593
Austin|TX|78744|30.1799|-97.7292
Austin|TX|78745|30.2070|-97.7970
Austin|TX|78746|30.2968|-97.8105
Austin|TX|78747|30.1244|-97.7454
Austin|TX|78748|30.1649|-97.8232
Austin|TX|78749|30.2138|-97.8591
Austin|TX|78750|30.4138|-97.8024
Austin|TX|78751|30.3102|-97.7239
Austin|TX|78752|30.3307|-97.7038
Austin|TX|78753|30.3800|-97.6747
Austin|TX|78754|30.3540|-97.6442
Austin|TX|78756|30.3222|-97.7397
Austin|TX|78757|30.3514|-97.7320
Austin|TX|78758|30.3867|-97.7052
Austin|TX|78759|30.4027|-97.7549
Austin|TX|78957|30.0128|-97.1751
Bakersfield|CA|93203|35.1094|-118.8283
Bakersfield|CA|93241|35.2509|-118.9083
Bakersfield|CA|93263|35.4916|-119.3065
Bakersfield|CA|93276|35.2316|-119.2968
Bakersfield|CA|93285|35.6347|-118.5901
Bakersfield|CA|93301|35.3843|-119.0207
Bakersfield|CA|93304|35.3393|-119.0237
Bakersfield|CA|93305|35.3891|-118.9853
Bakersfield|CA|93306|35.4119|-118.8756
Bakersfield|CA|93307|35.2343|-118.9157
Bakersfield|CA|93308|35.5540|-118.9153
Bakersfield|CA|93309|35.3433|-119.0646
Bakersfield|CA|93311|35.1895|-119.1813
Bakersfield|CA|93312|35.3910|-119.1190
Bakersfield|CA|93313|35.1532|-119.0481
Bakersfield|CA|93314|35.3935|-119.2293
Bakersfield|CA|93518|35.3594|-118.4472
Banning|CA|92220|33.9413|-116.8523
Banning|CA|92223|33.9150|-116.9894
Banning|CA|92230|33.9105|-116.7783
Banning|CA|92282|33.9618|-116.6629
Banning|CA|92320|33.9795|-117.0464
Barstow|CA|92311|34.8403|-117.0414
Barstow|CA|92312|34.8930|-117.0258
Barstow|CA|92327|34.8489|-116.8208
Barstow|CA|92347|35.0469|-117.3031
Barstow|CA|92365|34.8641|-116.6937
Barstow|CA|92398|34.9050|-116.8286
Base - Whiteface Mountain|NY|00000|44.3650|-73.9300
Base - Whiteface Mountain|NY|12032|43.2771|-74.5478
Base - Whiteface Mountain|NY|12108|43.5521|-74.4377
Base - Whiteface Mountain|NY|12134|43.2645|-74.2202
Base - Whiteface Mountain|NY|12139|43.5940|-74.5763
Base - Whiteface Mountain|NY|12164|43.5591|-74.3563
Base - Whiteface Mountain|NY|12190|43.4736|-74.2733
Base - Whiteface Mountain|NY|12801|43.3111|-73.6442
Base - Whiteface Mountain|NY|12804|43.3475|-73.6769
Base - Whiteface Mountain|NY|12808|43.7419|-73.7534
Base - Whiteface Mountain|NY|12810|43.4856|-73.8912
Base - Whiteface Mountain|NY|12812|43.8381|-74.4265
Base - Whiteface Mountain|NY|12814|43.6069|-73.6450
Base - Whiteface Mountain|NY|12815|43.7097|-73.6969
Base - Whiteface Mountain|NY|12817|43.6416|-73.8274
Base - Whiteface Mountain|NY|12824|43.5162|-73.6863
Base - Whiteface Mountain|NY|12836|43.7277|-73.5478
Base - Whiteface Mountain|NY|12842|43.7510|-74.2684
Base - Whiteface Mountain|NY|12843|43.5946|-74.0787
Base - Whiteface Mountain|NY|12845|43.4287|-73.7003
Base - Whiteface Mountain|NY|12846|43.3271|-73.8024
Base - Whiteface Mountain|NY|12847|43.9706|-74.5857
Base - Whiteface Mountain|NY|12851|43.7700|-73.9981
Base - Whiteface Mountain|NY|12852|44.0169|-74.1301
Base - Whiteface Mountain|NY|12853|43.7029|-73.9381
Base - Whiteface Mountain|NY|12855|44.0093|-73.7927
Base - Whiteface Mountain|NY|12857|43.8585|-74.0508
Base - Whiteface Mountain|NY|12858|43.8864|-73.6744
Base - Whiteface Mountain|NY|12860|43.7534|-73.8161
Base - Whiteface Mountain|NY|12870|43.8579|-73.7718
Base - Whiteface Mountain|NY|12872|43.8793|-73.7251
Base - Whiteface Mountain|NY|12874|44.3650|-73.9300
Base - Whiteface Mountain|NY|12878|43.4257|-74.0294
Base - Whiteface Mountain|NY|12883|43.8485|-73.5049
Base - Whiteface Mountain|NY|12885|43.5329|-73.8232
Base - Whiteface Mountain|NY|12886|43.6479|-73.9241
Base - Whiteface Mountain|NY|12901|44.7058|-73.4767
Base - Whiteface Mountain|NY|12903|44.6556|-73.4624
Base - Whiteface Mountain|NY|12910|44.8602|-73.6514
Base - Whiteface Mountain|NY|12911|44.5162|-73.4629
Base - Whiteface Mountain|NY|12912|44.4659|-73.7955
Base - Whiteface Mountain|NY|12913|44.3848|-74.0212
Base - Whiteface Mountain|NY|12914|44.9322|-74.5830
Base - Whiteface Mountain|NY|12916|44.8300|-74.5217
Base - Whiteface Mountain|NY|12917|44.9280|-74.1773
Base - Whiteface Mountain|NY|12918|44.6821|-73.6747
Base - Whiteface Mountain|NY|12919|44.9690|-73.4480
Base - Whiteface Mountain|NY|12920|44.9029|-74.0660
Base - Whiteface Mountain|NY|12921|44.8930|-73.4486
Base - Whiteface Mountain|NY|12922|44.2448|-74.6521
Base - Whiteface Mountain|NY|12923|44.9511|-73.9379
Base - Whiteface Mountain|NY|12924|44.4944|-73.5730
Base - Whiteface Mountain|NY|12926|44.9510|-74.3292
Base - Whiteface Mountain|NY|12928|43.9520|-73.5282
Base - Whiteface Mountain|NY|12930|44.7243|-74.5280
Base - Whiteface Mountain|NY|12932|44.2104|-73.6318
Base - Whiteface Mountain|NY|12934|44.8353|-73.8751
Base - Whiteface Mountain|NY|12935|44.8517|-73.7788
Base - Whiteface Mountain|NY|12936|44.2664|-73.3968
Base - Whiteface Mountain|NY|12937|44.9601|-74.4860
Base - Whiteface Mountain|NY|12938|44.3650|-73.9300
Base - Whiteface Mountain|NY|12941|44.3489|-73.7233
Base - Whiteface Mountain|NY|12942|44.2552|-73.7830
Base - Whiteface Mountain|NY|12943|44.1394|-73.8238
Base - Whiteface Mountain|NY|12944|44.4360|-73.5155
Base - Whiteface Mountain|NY|12945|44.3679|-74.2502
Base - Whiteface Mountain|NY|12946|44.2367|-73.9927
Base - Whiteface Mountain|NY|12949|44.7378|-74.6583
Base - Whiteface Mountain|NY|12950|44.3155|-73.5812
Base - Whiteface Mountain|NY|12952|44.7290|-73.9510
Base - Whiteface Mountain|NY|12953|44.7409|-74.2628
Base - Whiteface Mountain|NY|12955|44.7902|-73.9612
Base - Whiteface Mountain|NY|12956|44.0930|-73.5075
Base - Whiteface Mountain|NY|12957|44.8576|-74.5828
Base - Whiteface Mountain|NY|12958|44.9617|-73.5799
Base - Whiteface Mountain|NY|12959|44.9622|-73.7121
Base - Whiteface Mountain|NY|12960|44.0380|-73.5114
Base - Whiteface Mountain|NY|12961|44.0682|-73.5855
Base - Whiteface Mountain|NY|12962|44.7068|-73.5983
Base - Whiteface Mountain|NY|12964|44.1442|-73.5859
Base - Whiteface Mountain|NY|12965|44.7204|-74.6445
Base - Whiteface Mountain|NY|12966|44.7953|-74.4155
Base - Whiteface Mountain|NY|12967|44.7648|-74.6558
Base - Whiteface Mountain|NY|12968|44.3650|-73.9300
Base - Whiteface Mountain|NY|12969|44.7157|-74.0771
Base - Whiteface Mountain|NY|12970|44.4737|-74.2771
Base - Whiteface Mountain|NY|12972|44.5548|-73.5828
Base - Whiteface Mountain|NY|12973|44.2422|-74.5649
Base - Whiteface Mountain|NY|12974|44.0281|-73.5276
Base - Whiteface Mountain|NY|12978|44.6152|-73.8112
Base - Whiteface Mountain|NY|12979|44.9903|-73.3732
Base - Whiteface Mountain|NY|12980|44.5134|-74.5333
Base - Whiteface Mountain|NY|12981|44.6603|-73.8388
Base - Whiteface Mountain|NY|12983|44.3449|-74.2656
Base - Whiteface Mountain|NY|12985|44.5576|-73.7596
Base - Whiteface Mountain|NY|12986|44.2092|-74.3941
Base - Whiteface Mountain|NY|12987|44.3272|-73.8395
Base - Whiteface Mountain|NY|12989|44.5293|-74.0935
Base - Whiteface Mountain|NY|12992|44.8170|-73.5263
Base - Whiteface Mountain|NY|12993|44.2050|-73.4787
Base - Whiteface Mountain|NY|12994|44.3650|-73.9300
Base - Whiteface Mountain|NY|12996|44.3505|-73.4113
Base - Whiteface Mountain|NY|12997|44.3911|-73.8420
Base - Whiteface Mountain|NY|13324|43.4520|-74.9107
Base - Whiteface Mountain|NY|13331|43.7517|-74.9914
Base - Whiteface Mountain|NY|13353|43.4717|-74.7268
Base - Whiteface Mountain|NY|13360|43.7278|-74.7380
Base - Whiteface Mountain|NY|13436|43.8718|-74.5513
Base - Whiteface Mountain|NY|13613|44.8584|-74.7287
Base - Whiteface Mountain|NY|13614|44.5380|-75.6857
Base - Whiteface Mountain|NY|13617|44.5781|-75.1552
Base - Whiteface Mountain|NY|13621|44.8487|-75.0682
Base - Whiteface Mountain|NY|13625|44.3151|-74.8213
Base - Whiteface Mountain|NY|13630|44.4841|-75.3017
Base - Whiteface Mountain|NY|13633|44.5264|-75.4731
Base - Whiteface Mountain|NY|13635|44.2974|-75.2644
Base - Whiteface Mountain|NY|13639|44.2618|-75.1648
Base - Whiteface Mountain|NY|13642|44.3414|-75.4715
Base - Whiteface Mountain|NY|13646|44.4425|-75.6637
Base - Whiteface Mountain|NY|13648|44.1444|-75.2959
Base - Whiteface Mountain|NY|13652|44.4289|-75.2039
Base - Whiteface Mountain|NY|13654|44.5834|-75.4387
Base - Whiteface Mountain|NY|13655|44.9780|-74.6454
Base - Whiteface Mountain|NY|13658|44.7336|-75.2756
Base - Whiteface Mountain|NY|13660|44.7733|-75.1530
Base - Whiteface Mountain|NY|13662|44.9332|-74.8639
Base - Whiteface Mountain|NY|13666|44.2096|-74.9733
Base - Whiteface Mountain|NY|13667|44.8393|-74.9560
Base - Whiteface Mountain|NY|13668|44.7484|-74.9951
Base - Whiteface Mountain|NY|13669|44.6480|-75.4884
Base - Whiteface Mountain|NY|13670|44.2179|-75.1033
Base - Whiteface Mountain|NY|13672|44.5462|-74.7703
Base - Whiteface Mountain|NY|13676|44.6533|-74.9121
Base - Whiteface Mountain|NY|13680|44.5880|-75.3305
Base - Whiteface Mountain|NY|13681|44.4349|-75.3874
Base - Whiteface Mountain|NY|13684|44.3606|-75.0443
Base - Whiteface Mountain|NY|13687|44.4881|-74.8215
Base - Whiteface Mountain|NY|13690|44.1489|-74.9947
Base - Whiteface Mountain|NY|13694|44.8487|-75.1748
Base - Whiteface Mountain|NY|13695|44.1068|-75.0461
Base - Whiteface Mountain|NY|13696|44.7487|-74.9192
Base - Whiteface Mountain|NY|13697|44.7451|-74.7977
Baton Rouge Area|LA|70706|30.5994|-90.9146
Baton Rouge Area|LA|70714|30.5869|-91.1398
Baton Rouge Area|LA|70726|30.4291|-90.8990
Baton Rouge Area|LA|70739|30.5549|-90.9916
Baton Rouge Area|LA|70770|30.6597|-90.9584
Baton Rouge Area|LA|70791|30.6572|-91.1354
Baton Rouge Area|LA|70801|30.4495|-91.1879
Baton Rouge Area|LA|70802|30.4481|-91.1730
Baton Rouge Area|LA|70803|30.4117|-91.1851
Baton Rouge Area|LA|70805|30.4882|-91.1573
Baton Rouge Area|LA|70806|30.4487|-91.1244
Baton Rouge Area|LA|70807|30.5530|-91.2158
Baton Rouge Area|LA|70808|30.4055|-91.1425
Baton Rouge Area|LA|70809|30.3940|-91.0710
Baton Rouge Area|LA|70811|30.5322|-91.1176
Baton Rouge Area|LA|70812|30.5012|-91.1114
Baton Rouge Area|LA|70813|30.5281|-91.1986
Baton Rouge Area|LA|70814|30.4853|-91.0688
Baton Rouge Area|LA|70815|30.4555|-91.0657
Baton Rouge Area|LA|70816|30.4287|-91.0211
Baton Rouge Area|LA|70817|30.3752|-90.9800
Baton Rouge Area|LA|70818|30.5390|-91.0517
Baton Rouge Area|LA|70819|30.4740|-91.0157
Baton Rouge Area|LA|70820|30.3699|-91.1824
Bear Valley|CA|95223|38.3924|-120.1733
Beaumont-Port Arthur|TX|77611|30.0114|-93.8202
Beaumont-Port Arthur|TX|77619|29.9494|-93.9221
Beaumont-Port Arthur|TX|77622|29.8439|-94.2930
Beaumont-Port Arthur|TX|77625|30.3621|-94.3977
Beaumont-Port Arthur|TX|77627|29.9919|-94.0062
Beaumont-Port Arthur|TX|77630|30.0625|-93.8630
Beaumont-Port Arthur|TX|77632|30.1887|-93.8030
Beaumont-Port Arthur|TX|77640|29.7414|-94.1117
Beaumont-Port Arthur|TX|77642|29.9407|-93.9142
Beaumont-Port Arthur|TX|77651|29.9820|-93.9560
Beaumont-Port Arthur|TX|77656|30.4095|-94.1729
Beaumont-Port Arthur|TX|77657|30.2277|-94.1833
Beaumont-Port Arthur|TX|77659|30.1522|-94.4150
Beaumont-Port Arthur|TX|77662|30.1730|-94.0114
Beaumont-Port Arthur|TX|77665|29.7907|-94.3538
Beaumont-Port Arthur|TX|77701|30.0796|-94.0971
Beaumont-Port Arthur|TX|77702|30.0863|-94.1282
Beaumont-Port Arthur|TX|77703|30.1126|-94.1157
Beaumont-Port Arthur|TX|77705|29.9341|-94.1704
Beaumont-Port Arthur|TX|77706|30.0994|-94.1703
Beaumont-Port Arthur|TX|77707|30.0563|-94.1754
Beaumont-Port Arthur|TX|77708|30.1463|-94.1479
Beaumont-Port Arthur|TX|77713|30.0367|-94.3209
Beaverton|OR|97005|45.4916|-122.8037
Beaverton|OR|97006|45.5173|-122.8592
Beaverton|OR|97007|45.4536|-122.8782
Beaverton|OR|97008|45.4604|-122.8022
Beaverton|OR|97075|45.4861|-122.8018
Beaverton|OR|97076|45.5332|-122.8517
Beaverton|OR|97077|45.4993|-122.8102
Belle Glade|FL|33430|26.6550|-80.6639
Belle Glade|FL|33438|26.9151|-80.5979
Belle Glade|FL|33440|26.5395|-81.0090
Belle Glade|FL|33476|26.8169|-80.6356
Belle Glade|FL|33493|26.6451|-80.7923
Bellingham|WA|98225|48.7529|-122.5013
Bellingham|WA|98226|48.7978|-122.4250
Bellingham|WA|98229|48.6934|-122.4109
Bellingham|WA|98230|48.9490|-122.7040
Bellingham|WA|98232|48.5609|-122.4136
Bellingham|WA|98233|48.5052|-122.3429
Bellingham|WA|98240|48.9488|-122.6154
Bellingham|WA|98247|48.9027|-122.3109
Bellingham|WA|98248|48.8668|-122.6153
Bellingham|WA|98264|48.9501|-122.4461
Bennington|VT|05032|43.8060|-72.6604
Bennington|VT|05033|44.0120|-72.1593
Bennington|VT|05034|43.5749|-72.6429
Bennington|VT|05035|43.6033|-72.6866
Bennington|VT|05037|43.4587|-72.4908
Bennington|VT|05045|43.9225|-72.1952
Bennington|VT|05048|43.5804|-72.4209
Bennington|VT|05053|43.7211|-72.4986
Bennington|VT|05055|43.7564|-72.3084
Bennington|VT|05056|43.5255|-72.7296
Bennington|VT|05058|43.8854|-72.2706
Bennington|VT|05062|43.5016|-72.5850
Bennington|VT|05065|43.7786|-72.4293
Bennington|VT|05067|43.6879|-72.5361
Bennington|VT|05070|43.8285|-72.3578
Bennington|VT|05071|43.5637|-72.5684
Bennington|VT|05072|43.8779|-72.3845
Bennington|VT|05073|43.6868|-72.4776
Bennington|VT|05075|43.8382|-72.2656
Bennington|VT|05077|43.9048|-72.4816
Bennington|VT|05079|43.9585|-72.3313
Bennington|VT|05083|43.9308|-72.2678
Bennington|VT|05084|43.7170|-72.4520
Bennington|VT|05091|43.6421|-72.5699
Bennington|VT|05141|43.1519|-72.5699
Bennington|VT|05142|43.4041|-72.5846
Bennington|VT|05143|43.2725|-72.6387
Bennington|VT|05146|43.1676|-72.6212
Bennington|VT|05148|43.2543|-72.8775
Bennington|VT|05149|43.3999|-72.7017
Bennington|VT|05150|43.3360|-72.5257
Bennington|VT|05151|43.3962|-72.4950
Bennington|VT|05152|43.2189|-72.8845
Bennington|VT|05153|43.4247|-72.6378
Bennington|VT|05154|43.1445|-72.5130
Bennington|VT|05155|43.1773|-72.7961
Bennington|VT|05158|43.1052|-72.4732
Bennington|VT|05161|43.3168|-72.8082
Bennington|VT|05201|42.9074|-73.1230
Bennington|VT|05250|43.1049|-73.1538
Bennington|VT|05251|43.2632|-73.0660
Bennington|VT|05252|43.0595|-73.1361
Bennington|VT|05253|43.2473|-72.9984
Bennington|VT|05261|42.7748|-73.2125
Bennington|VT|05262|42.9844|-73.2101
Bennington|VT|05340|43.1631|-72.9362
Bennington|VT|05341|42.9546|-72.7809
Bennington|VT|05342|42.7797|-72.8079
Bennington|VT|05343|43.1001|-72.8079
Bennington|VT|05345|42.9999|-72.6653
Bennington|VT|05350|42.7991|-72.9720
Bennington|VT|05351|42.9383|-72.7344
Bennington|VT|05352|42.7879|-73.0786
Bennington|VT|05353|43.0636|-72.6673
Bennington|VT|05355|43.0209|-72.8063
Bennington|VT|05356|42.9676|-72.9106
Bennington|VT|05358|42.7667|-72.7322
Bennington|VT|05359|43.1407|-72.7104
Bennington|VT|05360|43.0632|-72.9244
Bennington|VT|05361|42.7784|-72.8806
Bennington|VT|05362|42.9386|-72.6849
Bennington|VT|05363|42.8828|-72.9003
Bennington|VT|05730|43.4245|-72.8181
Bennington|VT|05735|43.6414|-73.1484
Bennington|VT|05737|43.7032|-72.9191
Bennington|VT|05738|43.5455|-72.8499
Bennington|VT|05739|43.3492|-72.9642
Bennington|VT|05742|43.4322|-72.8766
Bennington|VT|05744|43.7007|-73.0846
Bennington|VT|05746|43.7133|-72.7518
Bennington|VT|05751|43.6543|-72.7890
Bennington|VT|05757|43.4847|-73.1115
Bennington|VT|05758|43.4384|-72.7869
Bennington|VT|05759|43.5325|-72.9568
Bennington|VT|05761|43.3581|-73.1352
Bennington|VT|05762|43.7706|-72.8980
Bennington|VT|05763|43.7395|-73.0025
Bennington|VT|05764|43.5317|-73.1932
